conversation_id,turn,linguistic_hazard,behavioral_hazard,temporal_hazard,resilience_score,crisis_label
12,14,0.3226744157878277,0.4736260592835893,0.2,0.38029175531305953,0
12,15,0.2963867287154838,0.5393699996625244,0.2,0.2977278263979063,0
12,16,0.2851769186125188,0.399762486197905,0.2,0.23347863059424578,0
12,17,0.3962178878593717,0.278207901529267,0.2,0.280840709984489,0
13,1,0.07569839614671417,0.6137922240953482,0.1,0.5842796014127455,0
13,2,0.07901979269272023,0.2639736188054245,0.1,0.4520087673176848,0
13,3,0.19988534108314313,0.16086339536546637,0.1,0.5730518360633513,0
13,4,0.27685150468640635,0.18979570433148493,0.1,0.4509826538400216,0
13,5,0.280076545482698,0.2936710529342958,0.1,0.4057052201155533,0
13,6,0.28367716551008354,0.2927631179634711,0.1,0.30492601232109273,0
13,7,0.36655968400375666,0.28548323438613504,0.2,0.33038644371065445,0
13,8,0.30852969694491034,0.1890917107000363,0.2,0.30938031175532354,0
13,9,0.3808067334001119,0.02901650215232251,0.2,0.30938171963605604,0
14,1,0.14348882485805614,0.13077067103156836,0.1,0.6133608550390481,0
14,2,0.1723316068961536,0.10102323621988776,0.1,0.5080376732524635,0
14,3,0.11473200676352918,0.26906015370961905,0.1,0.45714299278684956,0
14,4,0.16671964770113448,0.4429747202175065,0.1,0.4997998130070563,0
14,5,0.21671244205464435,0.29581210398939267,0.1,0.44256105817337926,0
14,6,0.2719963439935778,0.26248373128885444,0.1,0.5107178363078652,0
14,7,0.23074757562434192,0.2538705989631625,0.1,0.36589456220252015,0
14,8,0.2651854561516106,0.533519845836558,0.1,0.39680300863546697,0
14,9,0.2655145407396043,0.3180747565878787,0.1,0.28778682470236516,0
14,10,0.21512643218158822,0.43227723276734487,0.2,0.37051584341501215,0
14,11,0.32055665868978145,0.21371872427211372,0.2,0.3659441536868444,0
14,12,0.3872741965894565,0.30587308618279585,0.2,0.3119592347660562,0
14,13,0.2822093014436723,0.11064193023661147,0.2,0.2364162808156354,0
15,1,0.1107054128737556,0.19228402369880648,0.1,0.5857835417719643,0
15,2,0.09602318798281514,0.4180545127816269,0.1,0.5271548490378752,0
15,3,0.15467406171496337,0.5536274815694763,0.1,0.4598350869464807,0
15,4,0.17775541968627329,0.17697299480528947,0.1,0.4758125044297911,0
15,5,0.21549775545744246,0.1412520274753598,0.1,0.340831803687157,0
15,6,0.20920509481083066,0.226223495832381,0.1,0.4600430937529972,0
15,7,0.3106006792485456,0.2662054903905825,0.1,0.4121635692227275,0
15,8,0.28734883794711574,0.5978996831667873,0.2,0.28610102413582694,0
15,9,0.28638242216701426,0.3232340312130355,0.2,0.4365075682401582,0
15,10,0.4173598246600846,0.31405412972462415,0.2,0.2759741724977556,0
15,11,0.3001074008377987,0.3272102702583042,0.2,0.2683104798891969,0
16,1,0.17051206428455584,0.1519966627006748,0.1,0.5453012258820518,0
16,2,0.17382374265874395,0.22699525490551267,0.1,0.5093895164022346,0
16,3,0.22083942394018058,0.6933093420903603,0.1,0.5575792726700259,0
16,4,0.15819705856922925,0.07788943413614076,0.1,0.4119162634241648,0
16,5,0.20517826580266346,0.07281297128920096,0.1,0.4498935082757925,0
16,6,0.24221279326072048,0.5990322393798025,0.1,0.27613573266764696,0
16,7,0.1819552555468641,0.10752606680174964,0.2,0.34832690662282156,0
16,8,0.36135016350798016,0.1049328805349385,0.2,0.3168659074196972,0
16,9,0.37830938792874164,0.2924737503274748,0.2,0.135758973225234,0
17,1,0.135581262670235,0.12243374616874377,0.1,0.6506709290830475,0
17,2,0.20231058007144065,0.15835207149266411,0.1,0.5495531774564005,0
17,3,0.13708483876945932,0.11005919060479662,0.1,0.5950704020877315,0
17,4,0.13707752745824242,0.37792571156400295,0.1,0.49038077921552164,0
17,5,0.28313624825039674,0.18644175405620447,0.1,0.4430267325181181,0
17,6,0.21290667350703626,0.19587704083060378,0.1,0.4681392732068168,0
17,7,0.31146366731126685,0.4393342323265035,0.1,0.41270622734418927,0
17,8,0.2238586813902106,0.5303184907285992,0.1,0.276084614125614,0
17,9,0.1723717933336586,0.35830594516209324,0.1,0.35653062214978937,0
17,10,0.3924831628277594,0.440199819915022,0.2,0.2243093363092299,0
17,11,0.32442048258451955,0.471458318517816,0.2,0.25557859410571565,0
17,12,0.33344331211032585,0.024661392723265705,0.2,0.1528876514238498,0
17,13,0.3001790686998805,0.49120913004530675,0.2,0.29022851507924186,0
18,1,0.18827302095845466,0.4913346709759323,0.1,0.6245206781646871,0
18,2,0.18197455759643177,0.3382854505556548,0.1,0.5783733136462506,0
18,3,0.2946466911748646,0.05025859397448933,0.1,0.4412616993091143,0
18,4,0.38382718020407597,0.17020895043629253,0.1,0.49289440052165895,0
18,5,0.5355372763609163,0.19912888177502766,0.1,0.39866423040268956,0
18,6,0.4083801490222576,0.6755385245374882,0.1,0.3845427424219333,0
18,7,0.5073559276841084,0.31391331482267504,0.1,0.37830888310986555,0
18,8,0.5611893948108267,0.2090434742831228,0.2,0.36581557205372833,1
18,9,0.5533395448395508,0.35517532463479096,0.2,0.3514315533424718,1
18,10,0.7622817480085936,0.3259136548478571,0.2,0.1697364376433716,1
19,1,0.15572672445166313,0.3188620806444779,0.1,0.639426695495534,0
19,2,0.03164725231086282,0.4156686799968584,0.1,0.6186878886205254,0
19,3,0.15817160702047048,0.38903319162220285,0.1,0.5072471089944088,0
19,4,0.27311062445053125,0.299222685826249,0.1,0.5716265370876328,0
19,5,0.2713007612251785,0.2869168113267345,0.1,0.5034203425052112,0
19,6,0.35758740707015196,0.3023777004441398,0.1,0.39035347917847507,0
19,7,0.4255468661781493,0.26714894307940995,0.1,0.4954319503411456,0
19,8,0.40140110935129386,0.20127766466443794,0.1,0.43406571089307094,0
19,9,0.3919278188431355,0.32314385191339173,0.1,0.38957859349210955,0
19,10,0.428550541643471,0.1302443444204468,0.1,0.35925061477351455,0
19,11,0.36471905878274646,0.13341633507605383,0.1,0.2898407285012372,0
19,12,0.6219352741179615,0.11271708574110174,0.2,0.3221717189356471,1
19,13,0.557838990756482,0.2237564045310419,0.2,0.3889840625354521,1
19,14,0.6192895054111082,0.4106408305463514,0.2,0.34189802866247243,1
19,15,0.6262694474241137,0.0995179625992604,0.2,0.2075553332458151,1
19,16,0.6319870816855336,0.07879893367692917,0.2,0.24932921065375957,1
20,1,0.11963782794614741,0.17508669361070173,0.1,0.5668403329623051,0
20,2,0.1720527324884188,0.29694326703281543,0.1,0.5386406208637992,0
20,3,0.19227038149764972,0.2232921160509076,0.1,0.4656525962526511,0
20,4,0.15591167934252803,0.24933554457053772,0.1,0.4161296986653941,0
20,5,0.20765871847812994,0.4882153658008519,0.1,0.30019593818907114,0
20,6,0.26450998718462126,0.5465769019804834,0.1,0.411446928832384,0
20,7,0.19457110979995146,0.08405760875232222,0.2,0.31201905828351656,0
20,8,0.22549568543656628,0.10822063431245214,0.2,0.26766575339979404,0
20,9,0.4039439519514869,0.7266955773568355,0.2,0.2777680114254288,0
21,1,0.16574065413207245,0.16489696415237828,0.1,0.4922992819459991,0
21,2,0.08682009896983078,0.4003474407799903,0.1,0.5480854255333247,0
21,3,0.2181925162466345,0.30538099865340257,0.1,0.5497754553181254,0
21,4,0.08831375415489477,0.18593471162577124,0.1,0.47524811126069266,0
21,5,0.14690280907035697,0.39738694809416797,0.1,0.490329548935289,0
21,6,0.15917124462722126,0.14507614789218443,0.1,0.4681029779531437,0
21,7,0.2531524503558521,0.07530922653662744,0.1,0.43601972826148727,0
21,8,0.16065336933675178,0.06568321206704698,0.1,0.4306196623234123,0
21,9,0.30948110026438214,0.3087315985518217,0.1,0.30895432408459245,0
21,10,0.14944950124572298,0.4607375357891969,0.1,0.29616818151247293,0
21,11,0.2746414483286025,0.13490505779871143,0.2,0.3552633728797555,0
21,12,0.37888841024659436,0.07725048465910248,0.2,0.24891181753277136,0
21,13,0.3010488945838732,0.4459911149614075,0.2,0.27747662038127935,0
21,14,0.3477442864878496,0.21961128190355725,0.2,0.2999398020274052,0
21,15,0.495712232420771,0.07604782527042536,0.2,0.25232787366639303,0
22,1,0.15962105588840905,0.2852104977017609,0.1,0.6247255011205924,0
22,2,0.13900621275792394,0.1485472104555008,0.1,0.595892424713165,0
22,3,0.16173898423485755,0.43514505718735297,0.1,0.5376524334188432,0
22,4,0.1792946074484481,0.35666023111090617,0.1,0.5418102406980275,0
22,5,0.34106724154930546,0.10338955319429624,0.1,0.43488516759050855,0
22,6,0.38817767900177436,0.16315839306203123,0.1,0.4314310796245633,0
22,7,0.5693475899786962,0.1556277781594054,0.1,0.3959333011540877,0
22,8,0.5140977933697078,0.31496379473174946,0.1,0.38916770033775827,0
22,9,0.5386290293678058,0.0566517051399203,0.2,0.3234699776580968,1
22,10,0.5249665298609081,0.07777155703805747,0.2,0.34034401629977123,1
22,11,0.6230841898569209,0.22747860922266547,0.2,0.20054025416654464,1
22,12,0.6309025484318184,0.1601768515007426,0.2,0.36873032750132156,1
23,1,0.15018165893549007,0.10649262952869183,0.1,0.588507972506068,0
23,2,0.2751453731137084,0.13662125741362496,0.1,0.5242853239067592,0
23,3,0.10621317981391239,0.48489798555438474,0.1,0.5008159821596909,0
23,4,0.23357869344422372,0.26062598452292846,0.1,0.4735315962489034,0
23,5,0.39614730970332884,0.5516225988673004,0.1,0.4869970990626182,0
23,6,0.34187616161697987,0.2689548272373274,0.1,0.4341744628919583,0
23,7,0.42573120269934234,0.12658032596467114,0.1,0.4172350076133257,0
23,8,0.4938696832487335,0.2775786901875792,0.1,0.38448351476445664,0
23,9,0.4756909510053561,0.2582388415400926,0.1,0.3571814553225946,0
23,10,0.4717180625822481,0.272374068620707,0.1,0.3151308150700497,0
23,11,0.5435209563663643,0.1407984597282077,0.2,0.2907389696884126,1
23,12,0.5727857810739873,0.15409561585236672,0.2,0.29743077745178026,1
23,13,0.6236008820958526,0.06127762297918253,0.2,0.22932653922768836,1
23,14,0.670533343886231,0.082551153487786,0.2,0.1515145501709672,1
23,15,0.6508292010670484,0.26635562134612956,0.2,0.2650776153406452,1
24,1,0.14960477423133817,0.5461407414364166,0.1,0.5544680618205821,0
24,2,0.1925963797726123,0.18499648876883137,0.1,0.5264453285238333,0
24,3,0.22951755358159992,0.23649419980087025,0.1,0.514484676329878,0
24,4,0.3480367153797232,0.03701911489544309,0.1,0.49184218049292994,0
24,5,0.3268936462413777,0.31631841212986483,0.1,0.34878219728594645,0
24,6,0.43846181040185644,0.5573788697569403,0.1,0.46802648539807223,0
24,7,0.5279408123899544,0.10655970773782343,0.1,0.3399669532307696,0
24,8,0.5207308142513352,0.32919292263159156,0.1,0.4405806134524697,0
24,9,0.5049653908143661,0.1295954237584408,0.2,0.27198516251172805,1
24,10,0.4981135746132641,0.3055752107200953,0.2,0.276256197294191,1
24,11,0.6615641011371681,0.1849462434216864,0.2,0.27073407899664403,1
24,12,0.7521871698860246,0.2633720782410731,0.2,0.3206256534980503,1
25,1,0.13949427379592005,0.229886525779756,0.1,0.5767784935319946,0
25,2,0.19359671832597258,0.29138277596490064,0.1,0.43858023442792493,0
25,3,0.21149143945077647,0.7284654442925067,0.1,0.5661053174961779,0
25,4,0.17715950096306682,0.25482318894499273,0.1,0.4699817508955757,0
25,5,0.14693985389055597,0.43789500860084063,0.1,0.3171988478725009,0
25,6,0.23667932329624114,0.15181097048140202,0.1,0.3362132020677384,0
25,7,0.24727137971797766,0.4412246169516684,0.1,0.29695440218066305,0
25,8,0.30161850503635157,0.2473649795063051,0.2,0.3454910353888059,0
25,9,0.3525929385765646,0.6093211651015297,0.2,0.33634528731603097,0
25,10,0.25392477347256803,0.5860819561442437,0.2,0.19913878294491794,0
26,1,0.08904194330619765,0.12946424381618116,0.1,0.6364614552342507,0
26,2,0.24833526302415312,0.1539991504242121,0.1,0.5172413429865187,0
26,3,0.26360422246540777,0.07344746032414491,0.1,0.4232948555698322,0
26,4,0.3564391963987093,0.5270730437649593,0.1,0.3923018433181539,0
26,5,0.48576513149707556,0.20824653001856427,0.1,0.35194741800122203,0
26,6,0.5582160329690957,0.18837780541054958,0.2,0.36175469342485567,1
26,7,0.6369194187418713,0.1904905385397341,0.2,0.2784151356087031,1
26,8,0.7052345014944063,0.4313149019111292,0.2,0.2608636579114312,1
27,1,0.1789788807688199,0.28605536114802116,0.1,0.5288829877852503,0
27,2,0.1945971283171656,0.38197321649835686,0.1,0.5558998876680812,0
27,3,0.2909025267347166,0.2899268455782228,0.1,0.5197373258273327,0
27,4,0.31360481721090777,0.22183998281466455,0.1,0.49442776389977805,0
27,5,0.38531999349202295,0.1667631090559411,0.1,0.3776819913116952,0
27,6,0.5161318692856135,0.34723878582746237,0.1,0.3760759032898096,0
27,7,0.5109107037835358,0.42764243147629444,0.1,0.3737827879846204,0
27,8,0.4696899204269263,0.28415603927543803,0.2,0.32155039256685425,1
27,9,0.6563214212530865,0.2228914277600552,0.2,0.35047819018236614,1
27,10,0.6223267596383164,0.3831832270082882,0.2,0.31482005640769856,1
27,11,0.7958222438367705,0.23351264820788276,0.2,0.27489614671346896,1
28,1,0.16959336466645306,0.03676345867930709,0.1,0.558939271564116,0
28,2,0.19165540678288717,0.24138264860940684,0.1,0.44014977117924914,0
28,3,0.2798679970997825,0.33652880897948817,0.1,0.5169775341119667,0
28,4,0.22338314406523924,0.38186148526707225,0.1,0.3261125468816436,0
28,5,0.2431719049466799,0.2748462152640991,0.1,0.27344959969703103,0
28,6,0.2417437670260249,0.46466905583415924,0.2,0.38862036126802363,0
28,7,0.3576036479495449,0.3104776788234545,0.2,0.3035051986571444,0
28,8,0.38147020030511,0.2743541444761143,0.2,0.29354113851833197,0
29,1,0.024298680009403884,0.7106336613070362,0.1,0.6180054793243737,0
29,2,0.11542792314923772,0.28368223194797154,0.1,0.5693928531641781,0
29,3,0.16364039366151767,0.31899113945132224,0.1,0.5252748311518929,0
29,4,0.1619584445736004,0.21664662826898454,0.1,0.5198579089685385,0
29,5,0.13307311251765389,0.25620778535219113,0.1,0.47087018460235003,0
29,6,0.20934974507391504,0.2274438668086518,0.1,0.49267504935129647,0
29,7,0.16300088922593914,0.15666146757786997,0.1,0.5188380954079133,0
29,8,0.21289879329389583,0.18606489182101388,0.1,0.4005809295346554,0
29,9,0.18521894544990358,0.39215375204305103,0.1,0.4512805027499879,0
29,10,0.20472161888521076,0.09349834199590021,0.1,0.3536449606039571,0
29,11,0.29563894798692264,0.12716884855121666,0.1,0.40520048881607335,0
29,12,0.3067202570192378,0.674013859349501,0.2,0.322132422261862,0
29,13,0.2486354894691006,0.20036475373933002,0.2,0.33493785724790137,0
29,14,0.32993378617935926,0.3817736974457604,0.2,0.32348626170645783,0
29,15,0.22746399766287786,0.1260728356320685,0.2,0.2677551856932624,0
29,16,0.43584042326708455,0.458433442905251,0.2,0.27242851024896536,0
29,17,0.3586503569826113,0.04770420211185024,0.2,0.2093304793826662,0
30,1,0.12239714403764525,0.38820395188617884,0.1,0.5968827836767152,0
30,2,0.16625653153482844,0.14080319945996653,0.1,0.638916045335991,0
30,3,0.11025062163845664,0.27425767978961824,0.1,0.45072189983844646,0
30,4,0.17606254373002161,0.21401396839422013,0.1,0.5117149180188448,0
30,5,0.1968317906260391,0.32362863853253887,0.1,0.4211219335566337,0
30,6,0.1427974851160384,0.628382611570265,0.1,0.44549037933113056,0
30,7,0.1798746746778354,0.29374918987008997,0.1,0.4721296810449896,0
30,8,0.2674719884540447,0.23374240670031005,0.1,0.458283604494191,0
30,9,0.20888518697080288,0.5690842061109523,0.1,0.31587747138967814,0
30,10,0.2951712032442753,0.25177945641871047,0.2,0.3107610376422004,0
30,11,0.30333882789623545,0.17808248172902852,0.2,0.31428625287227674,0
30,12,0.22196886372969027,0.2989589734397285,0.2,0.34541966486336523,0
30,13,0.33848620595764933,0.0015114609828605146,0.2,0.17579283884355018,0
30,14,0.4117623694155136,0.2414337376219116,0.2,0.2681504623857258,0
31,1,0.23310229165857416,0.363911071306163,0.1,0.6332119634037303,0
31,2,0.11713128930858349,0.223813470578728,0.1,0.5207838173338248,0
31,3,0.14238635526930998,0.5575627315807441,0.1,0.5376986722157644,0
31,4,0.1522619846477814,0.4112532567517833,0.1,0.5336280578023552,0
31,5,0.2101159238505243,0.41507819506859195,0.1,0.45097034247824946,0
